,Gender,Age,Debt,YearsEmployed,PriorDefault,Employed,DriversLicense,Citizen,ZipCode,Approved,Income,CreditScore,Married,BankCustomer,Job,Ethnicity
16099,0,19.24,0.654,0.0,1,0,0,ByBirth,280,1,0,9,1,1,1,Black
16100,1,55.42,0.0,4.164,1,1,1,ByOtherMeans,0,1,243,1,0,1,4,Black
16101,1,49.77,2.046,1.237,1,0,1,ByBirth,0,1,192,0,1,1,7,Other
16102,0,56.38,0.0,4.149,1,0,0,ByBirth,0,1,681,0,1,1,8,White
16103,1,27.19,3.727,0.0,1,1,1,ByBirth,520,1,0,2,0,1,9,White
16104,1,28.32,20.612,5.804,1,1,0,ByOtherMeans,280,1,1393,0,1,1,7,Asian
16105,1,44.32,0.004,0.704,1,1,0,ByBirth,352,1,2639,9,0,1,4,White
16106,1,20.7,0.0,0.825,1,1,0,ByBirth,399,1,2815,0,1,1,7,White
16107,1,16.72,0.442,2.519,1,1,1,ByOtherMeans,510,1,0,6,0,1,2,White
16108,1,50.42,2.283,3.865,1,1,1,ByBirth,0,1,710,0,1,0,10,White
16109,1,22.98,0.0,0.407,1,1,1,ByBirth,96,1,330,0,1,1,2,White
16110,1,44.53,0.0,0.395,1,1,1,ByBirth,450,1,1522,0,1,1,13,Black
16111,1,18.34,9.127,1.745,0,0,0,ByBirth,80,1,0,0,1,1,13,White
16112,1,14.45,0.993,4.059,1,1,0,ByBirth,100,1,159,2,1,1,8,Black
16113,0,35.5,2.701,1.909,1,0,0,ByBirth,290,1,530,0,1,1,3,Asian
16114,0,19.96,4.545,0.0,1,1,1,ByBirth,290,1,345,0,1,1,4,Black
16115,0,22.53,3.581,10.692,1,1,1,ByBirth,80,1,3135,0,1,1,3,Other
16116,0,70.27,1.247,0.0,0,1,0,ByBirth,0,1,316,0,1,0,8,Latino
16117,0,14.82,8.086,1.202,1,1,0,ByBirth,0,1,0,0,1,1,5,White
16118,1,26.79,0.793,0.455,1,1,1,ByBirth,0,1,0,0,1,0,2,White
16119,1,39.79,11.385,10.165,1,0,1,ByBirth,200,1,0,0,1,1,8,White
16120,1,24.26,1.61,0.874,1,1,0,ByBirth,0,1,847,0,1,1,9,White
16121,0,19.79,3.404,0.0,1,0,0,ByBirth,0,1,0,0,1,1,9,Black
16122,1,21.14,1.392,0.767,0,0,0,ByBirth,711,1,1203,10,1,1,3,White
16123,1,22.08,1.936,5.129,0,0,1,ByBirth,0,1,3835,0,1,1,5,Asian
16124,0,46.81,1.507,2.246,1,0,0,ByBirth,228,1,2458,7,1,1,7,Black
16125,1,27.63,3.148,2.928,0,0,0,ByBirth,88,1,0,4,1,1,0,White
16126,1,21.34,16.08,0.92,1,1,0,ByBirth,80,1,0,0,1,1,8,White
16127,1,52.97,3.52,2.934,1,1,0,ByBirth,0,1,0,10,1,1,13,White
16128,1,41.59,0.0,4.171,1,0,1,Temporary,349,1,3704,1,1,1,13,Black
16129,1,36.82,0.113,11.705,1,1,1,Temporary,32,1,846,0,1,1,13,Other
16130,1,21.78,16.559,0.788,1,1,1,ByBirth,150,1,1103,0,1,1,3,White
16131,0,34.33,0.0,0.816,0,1,0,ByBirth,200,1,3545,1,1,1,7,Black
16132,0,41.71,0.0,2.145,1,0,0,ByBirth,180,1,2462,5,1,0,9,Black
16133,1,15.92,5.214,9.619,1,0,1,ByBirth,360,1,4068,6,0,1,1,White
16134,1,37.55,0.0,3.176,1,1,1,ByBirth,232,1,1654,3,0,1,4,White
16135,1,24.88,3.517,2.071,1,1,1,ByBirth,180,1,2889,3,1,1,3,White
16136,1,29.32,0.0,2.395,1,1,0,ByBirth,80,1,0,20,1,1,7,White
16137,1,47.69,2.944,3.359,1,0,0,ByBirth,154,1,2916,10,1,1,9,White
16138,1,18.26,2.349,0.082,1,1,0,ByBirth,60,1,0,0,1,1,3,White
16139,0,13.75,1.795,5.674,1,0,0,ByBirth,200,1,647,2,1,1,8,Other
16140,1,26.42,0.042,7.3,1,1,0,ByBirth,450,1,0,10,1,1,6,Asian
16141,1,17.71,0.0,0.996,1,1,0,ByBirth,370,1,718,6,1,1,4,Latino
16142,1,39.01,13.373,9.127,1,1,1,ByBirth,290,1,4209,1,0,1,13,Latino
16143,0,15.97,1.258,7.475,1,1,0,ByBirth,519,1,392,0,1,1,10,White
16144,1,33.7,1.622,7.156,1,1,0,ByBirth,370,1,792,0,1,1,13,White
16145,1,68.28,3.382,1.768,1,0,0,ByBirth,181,1,635,3,1,1,1,White
16146,0,27.06,0.617,1.289,1,0,0,ByBirth,200,1,11,0,0,0,8,Asian
16147,0,67.27,0.0,4.224,1,1,0,Temporary,280,1,25,1,1,1,0,White
16148,0,64.78,13.231,2.802,1,1,0,ByBirth,0,1,0,2,1,1,13,Black
16149,1,26.54,0.72,3.64,1,1,1,ByBirth,0,1,612,1,0,1,1,Black
16150,1,31.67,0.0,1.767,1,0,0,ByBirth,352,1,0,0,1,1,9,White
16151,0,22.9,0.0,2.561,1,0,1,ByBirth,60,1,0,0,1,1,8,Black
16152,0,38.28,0.0,4.752,1,1,0,ByBirth,0,1,810,8,1,1,2,White
16153,1,20.78,1.804,4.215,1,1,1,ByBirth,0,1,0,0,1,1,11,Black
16154,1,43.28,0.0,4.584,0,1,1,ByOtherMeans,312,1,0,5,1,1,0,White
16155,1,51.12,7.492,0.0,1,1,1,ByBirth,20,1,0,6,0,1,2,Asian
16156,1,20.48,0.452,2.296,1,1,0,ByOtherMeans,202,1,216,4,0,1,7,Other
16157,0,17.95,1.504,10.59,1,1,0,ByBirth,0,1,1679,0,1,1,6,Black
16158,0,21.0,0.859,7.256,1,0,0,ByBirth,100,1,1010,2,1,1,3,White
16159,1,39.63,2.063,3.458,1,1,1,ByBirth,280,1,3638,14,1,1,4,White
16160,0,24.29,6.163,7.833,1,1,1,ByBirth,239,1,103,0,0,1,3,White
16161,1,35.26,0.009,1.604,1,1,0,ByBirth,150,1,0,0,1,1,9,White
16162,1,34.65,0.286,1.484,1,1,0,ByBirth,181,1,127,0,1,1,6,White
16163,0,43.11,2.965,0.566,1,1,0,ByBirth,120,1,3311,0,1,1,4,Asian
16164,1,14.5,0.0,26.386,1,1,0,ByBirth,0,1,0,10,1,1,8,Other
16165,1,67.86,0.735,0.0,1,1,0,ByBirth,100,1,340,1,1,1,8,White
16166,1,13.75,6.602,0.267,1,0,0,ByBirth,333,1,1325,10,1,0,4,White
16167,1,20.86,0.0,6.171,0,1,0,ByBirth,0,1,0,3,1,1,0,Other
16168,0,47.98,2.265,1.574,1,1,1,ByBirth,80,1,5000,0,0,0,4,White
16169,1,30.56,3.154,22.419,1,1,1,ByBirth,380,1,0,13,1,1,3,Black
16170,1,36.7,0.092,1.582,0,1,0,ByBirth,120,1,0,6,1,0,8,White
16171,1,51.61,0.0,3.566,1,1,1,ByBirth,0,1,1232,1,1,1,4,Asian
16172,1,34.94,2.698,0.191,1,1,0,ByBirth,100,1,735,0,1,1,9,White
16173,1,17.39,0.0,0.08,1,0,0,ByBirth,160,1,4911,7,0,1,7,White
16174,1,63.74,3.283,2.975,0,1,1,ByBirth,330,1,2485,23,0,1,4,Black
16175,1,52.45,1.753,0.784,1,0,0,ByBirth,93,1,3237,4,1,1,9,Asian
16176,1,13.75,7.187,3.073,1,0,1,ByBirth,21,1,1699,9,1,1,4,Black
16177,0,22.52,1.166,2.338,1,1,1,ByOtherMeans,70,1,2968,0,1,1,3,White
16178,1,39.11,12.046,0.0,1,1,1,ByBirth,0,1,181,0,1,0,7,White
16179,1,24.14,0.664,18.127,0,1,1,ByBirth,220,1,2720,0,1,1,1,White
16180,1,76.75,0.0,2.721,1,0,0,ByBirth,80,1,0,2,0,1,7,Black
16181,0,27.23,1.638,0.85,1,1,0,ByBirth,290,1,3818,2,1,1,13,White
16182,1,19.45,0.0,0.173,1,1,0,ByBirth,100,1,0,0,1,1,2,White
16183,1,15.46,2.951,7.962,1,1,0,ByOtherMeans,80,1,95,0,0,0,11,Black
16184,1,29.63,0.0,0.239,1,1,1,ByBirth,300,1,875,0,0,1,9,White
16185,1,67.17,6.426,0.671,1,1,0,ByBirth,450,1,0,0,1,1,0,White
16186,1,35.58,0.0,0.195,1,1,1,Temporary,0,1,3652,8,1,1,13,White
16187,1,50.78,6.719,1.308,1,0,0,ByBirth,380,1,753,5,0,1,7,White
16188,1,35.11,0.0,0.024,1,1,0,ByOtherMeans,520,1,5000,2,1,1,3,Asian
16189,1,30.7,2.093,0.0,1,0,1,ByOtherMeans,128,1,1336,0,1,0,9,White
16190,0,19.14,19.983,5.114,1,1,1,ByOtherMeans,470,1,916,0,1,0,13,White
16191,1,26.88,1.649,0.0,1,0,0,ByBirth,80,1,393,4,0,0,7,Black
16192,1,16.01,0.0,3.063,1,0,1,ByBirth,100,1,0,12,1,1,0,Black
16193,1,59.95,1.117,0.0,0,0,1,ByOtherMeans,120,1,0,1,1,1,1,White
16194,0,19.14,1.599,2.133,1,1,1,ByBirth,100,1,670,1,1,0,4,White
16195,1,24.62,0.631,3.009,1,0,0,ByBirth,164,1,0,1,1,1,13,White
16196,0,50.72,0.084,1.625,1,1,0,ByBirth,0,1,3226,1,1,1,4,White
16197,0,64.79,4.384,4.221,1,0,0,ByBirth,181,1,732,0,0,1,5,Black
16198,0,56.47,1.049,0.981,1,0,0,ByBirth,300,1,991,1,1,1,13,White
16199,1,13.75,1.559,0.874,0,1,0,ByBirth,60,1,1161,0,1,1,9,White
16200,0,27.94,1.249,3.817,1,0,0,ByBirth,0,1,0,12,1,1,4,Latino
16201,0,37.86,2.169,6.969,1,1,0,ByBirth,40,1,230,0,1,1,9,Latino
16202,1,19.14,0.899,1.874,1,0,0,ByBirth,0,1,91,0,1,1,3,White
16203,0,29.68,3.72,9.525,1,1,0,ByBirth,0,1,0,2,0,1,9,Black
16204,1,15.42,0.0,3.444,1,1,0,ByBirth,380,1,4351,0,1,1,4,White
16205,1,24.02,9.191,0.445,1,0,1,ByBirth,300,1,0,0,1,1,9,Asian
16206,1,29.61,1.383,0.0,1,1,1,ByBirth,100,1,171,5,1,0,13,Other
16207,1,27.77,0.0,1.205,1,0,0,ByBirth,300,1,4250,5,1,1,3,White
16208,0,24.1,0.0,3.747,1,0,1,ByBirth,100,1,123,0,1,1,4,Black
16209,0,16.28,5.818,0.883,1,1,0,ByBirth,0,1,0,0,1,1,2,Other
16210,0,25.57,3.476,18.84,1,1,1,ByBirth,0,1,0,0,1,0,13,Black
16211,1,46.65,12.641,6.634,1,0,0,ByBirth,120,1,339,7,0,0,3,White
16212,0,13.75,2.132,4.346,1,1,1,ByOtherMeans,100,1,66,0,1,0,4,Black
16213,1,20.73,0.0,2.629,1,1,0,ByBirth,0,1,0,14,0,1,8,White
16214,1,39.43,2.369,3.299,0,1,1,ByBirth,0,1,3168,0,1,1,7,White
16215,0,66.09,1.429,0.0,1,1,1,ByBirth,180,1,0,2,0,1,9,Black
16216,1,52.18,5.618,3.119,1,1,1,ByBirth,450,1,2748,0,1,1,4,White
16217,0,51.77,10.876,0.0,1,1,0,ByBirth,380,1,1460,1,0,1,9,White
16218,1,25.28,2.991,1.198,1,1,0,ByBirth,70,1,0,5,1,1,4,White
16219,1,13.75,11.35,0.0,1,1,1,ByBirth,0,1,5000,0,1,1,13,White
16220,1,40.16,0.0,3.369,1,1,0,ByBirth,160,1,1720,0,1,1,9,White
16221,1,23.08,0.0,3.235,1,1,0,ByBirth,0,1,0,0,1,1,2,White
16222,1,21.12,0.0,6.356,1,1,1,ByBirth,440,1,2671,1,1,1,8,Other
16223,1,40.1,2.514,4.346,1,1,0,ByBirth,400,1,0,0,1,1,5,White
16224,0,71.14,5.213,2.478,1,1,0,ByBirth,300,1,2236,1,1,0,0,White
16225,0,13.75,11.557,9.91,1,0,1,ByBirth,0,1,0,5,1,1,8,Asian
16226,0,48.01,9.703,0.0,1,0,1,ByBirth,240,1,0,0,1,1,9,White
16227,1,18.63,0.411,3.382,1,1,0,ByBirth,0,1,0,0,1,1,8,Black
16228,1,30.64,6.501,1.628,1,1,0,ByBirth,0,1,5000,0,1,1,1,Black
16229,1,17.07,1.244,3.413,0,1,0,ByBirth,375,1,1381,0,1,0,8,Asian
16230,0,16.06,11.73,2.627,0,0,1,ByBirth,371,1,0,0,0,1,3,Black
16231,0,52.43,2.525,24.271,1,1,1,ByBirth,154,1,0,0,1,0,9,Black
16232,0,50.82,1.897,18.177,1,1,1,ByBirth,0,1,2221,0,1,1,7,Asian
16233,1,13.75,0.477,0.0,1,1,1,ByBirth,80,1,0,3,1,0,5,Asian
16234,1,24.12,0.0,6.539,1,0,1,ByBirth,250,1,178,10,1,1,13,Black
16235,1,13.75,1.75,3.186,0,1,1,ByBirth,380,1,0,2,1,1,4,White
16236,1,17.33,0.0,0.411,1,1,0,ByBirth,70,1,248,13,1,1,4,White
16237,1,28.96,15.299,0.885,1,1,0,ByBirth,0,1,856,0,0,1,10,White
16238,1,35.4,0.0,0.713,1,1,1,ByBirth,311,1,0,8,1,0,1,White
16239,1,48.76,0.0,0.376,1,1,0,ByBirth,0,1,347,2,1,1,7,White
16240,1,76.65,0.0,10.8,1,1,1,ByBirth,0,1,591,19,1,1,13,Black
16241,1,18.82,1.001,2.441,0,1,0,ByBirth,520,1,93,0,1,0,4,Other
16242,1,26.61,3.298,10.231,1,1,1,ByBirth,396,1,0,1,1,1,1,White
16243,1,63.85,0.0,1.453,1,1,0,ByBirth,73,1,186,0,1,1,4,White
16244,1,44.16,6.248,2.155,1,1,1,ByOtherMeans,180,1,1074,1,1,0,7,White
16245,0,20.85,0.371,0.676,1,1,1,ByBirth,0,1,0,0,1,1,4,White
16246,0,58.73,0.0,2.105,1,0,0,ByBirth,120,1,3216,1,1,1,2,Black
16247,1,43.36,0.18,2.987,1,1,0,ByBirth,519,1,5000,3,0,0,13,Black
16248,0,76.75,10.18,27.666,1,1,1,ByBirth,60,1,658,0,0,1,4,White
16249,0,13.75,0.0,1.327,1,1,1,ByBirth,93,1,139,3,1,1,4,White
16250,1,31.35,0.0,3.417,1,1,1,ByBirth,260,1,0,11,1,1,9,White
16251,1,16.58,2.936,3.869,1,0,1,ByBirth,399,1,0,0,1,1,7,White
16252,1,36.98,0.357,0.0,1,1,0,ByBirth,100,1,3729,8,1,1,11,White
16253,1,47.36,0.0,3.561,1,1,0,ByBirth,290,1,133,0,1,1,13,White
16254,1,21.28,0.0,1.07,1,1,1,ByOtherMeans,70,1,336,1,1,1,6,Black
16255,1,43.17,8.376,0.74,1,1,1,ByOtherMeans,120,1,181,3,1,1,5,White
16256,1,13.75,0.0,4.007,1,1,1,ByBirth,99,1,529,4,1,1,4,White
16257,1,13.75,0.834,6.677,0,0,1,ByBirth,21,1,0,0,0,1,9,White
16258,0,27.24,0.0,3.624,1,0,1,ByBirth,330,1,0,6,1,0,8,Black
16259,1,18.75,0.311,0.215,1,0,1,ByBirth,560,1,0,1,1,1,7,Black
16260,1,31.16,0.112,2.936,1,0,0,ByBirth,0,1,169,0,1,1,0,Latino
16261,0,29.92,2.567,2.297,1,1,1,ByBirth,228,1,0,5,1,0,2,Black
16262,1,26.87,16.889,3.788,1,1,0,Temporary,100,1,2916,0,0,1,4,Asian
16263,1,75.81,0.0,17.796,1,0,0,ByBirth,711,1,4181,0,1,1,4,Black
16264,1,13.75,1.897,0.0,1,1,1,ByBirth,500,1,0,19,1,1,9,Black
16265,1,19.42,0.535,1.182,1,1,0,ByBirth,400,1,672,0,0,1,9,Other
16266,1,25.75,1.4,0.28,1,1,0,ByBirth,0,1,222,8,0,1,6,Black
16267,1,16.06,0.0,2.884,1,0,0,ByBirth,375,1,702,0,1,1,5,White
16268,1,21.93,5.344,0.357,1,1,0,ByOtherMeans,303,1,3645,0,1,1,13,White
16269,1,21.94,1.175,3.978,1,0,0,ByBirth,260,1,0,3,1,1,13,White
16270,1,13.75,3.049,7.714,1,1,1,ByBirth,154,1,0,2,1,0,1,White
16271,1,76.45,10.221,0.0,1,1,0,ByBirth,150,1,33,1,1,1,9,White
16272,1,21.84,3.057,0.509,1,1,1,ByBirth,400,1,2197,0,1,1,8,Black
16273,1,43.0,0.0,0.519,1,1,0,ByBirth,120,1,2745,5,0,1,9,White
16274,1,52.71,0.57,0.043,1,1,0,Temporary,120,1,0,2,1,1,4,White
16275,1,37.85,0.0,7.062,1,1,0,ByBirth,0,1,0,0,1,0,4,White
16276,1,76.75,1.286,0.0,1,1,0,ByBirth,360,1,482,0,1,1,8,White
16277,1,23.48,0.0,2.394,1,1,1,ByBirth,240,1,1303,4,1,1,10,White
16278,0,20.27,10.708,0.09,1,1,1,ByBirth,0,1,1100,3,1,1,13,Asian
16279,1,29.55,4.386,2.172,1,1,1,ByBirth,340,1,0,10,0,1,1,White
16280,1,13.75,0.0,0.0,0,1,0,ByOtherMeans,100,1,0,4,0,1,4,Asian
16281,1,20.79,0.94,1.597,1,0,1,ByBirth,560,1,0,4,0,1,3,Black
16282,1,23.95,3.321,1.278,1,1,0,ByBirth,150,1,5000,1,1,1,4,White
16283,1,28.47,5.599,0.0,1,1,1,ByBirth,29,1,156,1,1,1,10,Asian
16284,1,22.18,1.151,21.417,1,1,0,ByBirth,202,1,1124,1,1,1,4,White
16285,1,48.2,0.0,8.548,1,1,1,ByBirth,60,1,0,4,1,1,9,Other
16286,1,16.53,0.0,2.752,1,1,0,ByBirth,0,1,0,0,1,0,9,White
16287,0,13.75,24.975,2.884,1,1,0,ByBirth,50,1,410,0,1,1,4,Black
16288,0,20.23,0.0,1.546,1,1,0,ByBirth,240,1,387,11,1,1,4,White
16289,1,13.75,2.518,11.417,1,1,1,ByBirth,500,1,319,0,1,1,8,Black
16290,0,13.75,1.541,0.527,0,1,1,ByBirth,260,1,1577,11,1,1,4,Latino
16291,0,17.36,0.0,2.314,0,1,1,ByBirth,180,1,774,0,0,0,9,Black
16292,1,25.36,8.638,0.102,0,1,1,ByBirth,80,1,1569,9,1,1,4,White
16293,0,38.79,2.821,0.966,0,1,0,Temporary,150,1,5000,0,1,0,4,Other
16294,1,36.86,0.0,3.573,1,1,0,ByBirth,0,1,4918,1,1,1,13,Black
16295,1,17.39,0.782,0.0,1,1,1,ByBirth,121,1,268,1,1,1,7,White
16296,0,19.15,1.49,1.414,1,1,0,ByBirth,22,1,620,4,1,1,3,White
16297,1,17.13,0.0,3.522,1,1,0,ByBirth,40,1,0,4,1,1,13,White
16298,1,46.65,0.0,0.914,1,0,0,ByBirth,0,1,0,1,1,0,8,Asian
16299,1,64.47,1.367,2.823,1,1,0,ByBirth,20,1,108,9,1,1,6,White
16300,0,54.12,9.962,2.838,1,1,1,ByBirth,92,1,162,6,1,1,8,Other
16301,1,74.94,4.915,1.263,1,0,0,ByBirth,181,1,0,12,1,1,13,White
16302,0,41.01,9.433,3.508,1,1,0,Temporary,280,1,5000,0,1,1,4,White
16303,0,19.67,3.318,1.496,1,1,0,ByBirth,117,1,0,0,1,1,9,Asian
16304,1,31.03,0.0,2.607,1,1,1,ByBirth,230,1,0,0,1,0,13,Black
16305,1,25.61,0.0,0.705,0,1,1,ByBirth,450,1,62,1,1,1,1,Black
16306,1,15.75,0.056,0.617,1,1,0,ByBirth,0,1,633,9,1,1,0,White
16307,0,44.77,0.945,0.0,1,1,0,ByBirth,240,1,58,0,1,1,4,White
16308,1,22.65,0.0,2.799,1,1,0,ByBirth,195,1,128,2,1,1,9,White
16309,0,43.64,0.0,6.624,1,0,1,Temporary,280,1,29,7,1,1,2,Other
16310,0,59.56,7.787,2.861,0,1,1,ByBirth,80,1,0,7,1,1,9,Latino
16311,0,13.75,4.83,2.386,1,0,1,ByBirth,0,1,1195,13,0,1,6,Other
16312,1,13.75,5.84,3.143,1,0,0,ByBirth,70,1,1633,0,1,1,1,White
16313,1,70.86,0.604,2.371,0,1,0,ByBirth,519,1,0,3,0,1,7,White
16314,1,32.35,2.348,2.018,1,1,0,ByBirth,450,1,111,4,0,1,2,Black
16315,1,31.97,4.93,2.032,1,0,0,ByBirth,500,1,0,6,1,0,4,Black
16316,1,24.76,0.0,8.955,1,1,1,ByBirth,40,1,1556,7,1,1,2,White
16317,0,42.6,0.0,0.894,1,0,1,ByBirth,560,1,1632,11,1,1,4,Black
16318,1,36.24,0.536,4.628,1,0,1,ByBirth,360,1,353,4,0,1,4,Other
16319,1,54.04,0.0,0.0,1,0,0,ByBirth,80,1,0,9,0,0,1,White
16320,1,16.27,14.111,3.256,1,0,1,ByBirth,0,1,4760,0,1,1,1,White
16321,1,66.05,0.191,17.725,1,1,0,ByBirth,560,1,837,6,1,1,9,White
16322,1,59.66,0.0,9.451,1,1,0,ByBirth,80,1,0,4,0,1,9,Black
16323,1,37.05,2.072,0.0,1,0,0,ByBirth,0,1,2403,1,1,1,4,White
16324,1,51.25,1.949,0.0,1,1,0,ByBirth,230,1,947,2,1,1,5,White
16325,1,26.02,5.059,4.959,1,1,0,ByBirth,160,1,140,0,1,1,4,White
16326,1,30.28,0.0,5.199,1,1,0,ByBirth,160,1,0,0,0,1,5,Black
16327,0,57.91,0.41,19.695,1,0,0,ByBirth,100,1,0,0,0,0,13,White
16328,0,24.24,8.35,1.197,1,1,0,ByBirth,70,1,0,0,0,1,13,White
16329,0,36.68,3.455,2.796,1,0,1,ByBirth,80,1,3213,0,0,0,8,Black
16330,0,25.24,2.596,0.0,1,1,1,ByBirth,73,1,0,0,1,1,4,Black
16331,1,15.15,0.0,21.892,0,1,1,ByBirth,480,1,0,16,1,1,2,Black
16332,1,54.89,2.909,2.161,1,1,0,ByBirth,450,1,0,0,1,1,4,White
16333,0,23.71,1.282,7.18,1,1,0,ByBirth,380,1,140,16,0,1,9,White
16334,0,22.22,7.285,3.328,1,1,0,ByBirth,100,1,2708,0,0,1,0,White
16335,1,29.1,0.0,2.504,1,1,0,ByBirth,370,1,0,3,0,1,4,Black
16336,1,42.8,2.211,3.453,1,1,0,ByBirth,0,1,7,1,0,1,7,White
16337,1,54.14,0.0,0.0,1,1,1,ByBirth,0,1,3458,1,1,1,4,White
16338,1,30.22,4.305,7.626,1,1,1,ByBirth,80,1,53,0,1,1,13,White
16339,1,23.16,1.814,0.957,1,0,0,ByBirth,440,1,598,0,1,1,7,White
16340,1,15.44,6.859,23.47,1,1,0,ByBirth,0,1,467,1,1,1,7,Asian
16341,1,13.75,5.053,2.884,1,1,0,ByBirth,280,1,3592,6,0,0,13,Asian
16342,0,13.75,0.0,3.505,1,1,1,ByBirth,70,1,3466,0,0,1,4,Black
16343,1,46.6,8.467,0.153,1,1,1,ByBirth,560,1,0,0,0,1,2,White
16344,1,23.05,4.912,0.0,0,0,0,ByBirth,0,1,0,0,1,1,4,White
16345,1,63.04,12.6,17.439,1,1,1,ByBirth,100,1,287,0,1,0,9,White
16346,1,76.1,2.134,6.904,1,1,1,ByBirth,108,1,600,2,0,1,13,White
16347,1,58.53,8.841,0.377,1,1,0,ByBirth,100,1,372,0,1,1,2,White
16348,0,16.66,1.112,1.303,1,1,0,ByBirth,160,1,0,4,1,1,13,Asian
16349,1,76.75,0.0,2.915,1,1,0,ByBirth,0,1,0,0,1,1,5,White
16350,0,22.2,12.169,0.0,1,1,0,ByBirth,200,1,0,7,1,1,7,White
16351,1,19.6,0.0,0.541,1,1,0,ByBirth,311,1,4760,14,1,0,4,White
16352,1,16.21,6.98,6.385,1,1,0,ByBirth,0,1,0,13,1,1,1,Black
16353,1,13.75,2.038,0.0,1,1,1,ByBirth,181,1,0,5,0,1,2,Other
16354,0,55.1,3.263,1.136,1,1,1,ByBirth,0,1,0,0,0,1,0,White
16355,1,24.16,0.0,3.222,1,0,0,ByBirth,164,1,820,1,1,0,9,Black
16356,1,22.28,0.0,0.0,1,1,0,ByBirth,0,1,4164,6,1,1,8,White
16357,1,33.31,0.498,0.0,1,0,0,Temporary,0,1,1484,0,0,0,3,White
16358,0,37.76,3.991,2.339,1,1,0,ByBirth,280,1,0,2,0,0,7,Latino
16359,1,50.51,1.014,4.809,1,0,1,ByBirth,164,1,0,0,1,1,9,White
16360,1,14.74,0.0,1.18,1,0,0,ByBirth,60,1,4996,1,1,1,4,White
16361,1,30.0,0.0,3.764,1,1,0,ByBirth,0,1,601,0,0,1,6,White
16362,1,26.01,0.0,0.0,1,0,0,ByBirth,92,1,1336,0,1,1,8,White
16363,0,16.89,1.244,1.645,1,1,0,ByBirth,120,1,288,2,0,1,9,Black
16364,1,37.4,0.0,0.349,1,0,0,ByBirth,320,1,0,12,1,0,2,White
16365,0,13.75,0.0,8.481,1,1,1,ByBirth,40,1,0,4,0,1,2,White
16366,1,49.64,6.468,1.162,1,0,0,ByBirth,70,1,573,0,1,1,5,White
16367,0,65.31,4.086,0.608,0,1,1,ByBirth,100,1,1828,4,1,0,2,White
16368,0,61.36,0.0,0.0,1,1,1,ByBirth,216,1,0,8,1,0,2,Other
16369,0,63.79,1.278,0.0,1,1,0,ByBirth,160,1,0,3,1,0,4,Other
16370,1,25.07,19.721,4.307,1,1,1,ByBirth,300,1,0,0,0,1,8,White
16371,1,13.75,0.0,1.688,0,0,1,ByBirth,0,1,977,7,0,1,4,White
16372,0,43.24,0.74,2.018,1,1,0,ByBirth,0,1,294,3,0,1,2,White
16373,1,44.86,0.058,0.204,1,1,1,ByBirth,0,1,0,6,1,1,2,Black
16374,1,47.41,0.564,10.235,1,0,1,ByBirth,240,1,3742,3,1,1,5,White
16375,1,22.35,4.143,0.0,1,1,1,ByBirth,300,1,30,0,1,1,8,White
16376,1,28.58,1.945,0.457,0,1,1,ByOtherMeans,0,1,428,2,1,1,2,Black
16377,1,31.22,1.954,1.09,1,1,1,ByBirth,0,1,1528,5,1,0,9,White
16378,1,40.7,2.051,1.149,1,1,0,ByBirth,240,1,0,4,1,1,8,White
16379,1,21.97,0.64,0.0,1,1,1,ByBirth,100,1,82,0,0,0,10,Latino
16380,1,30.86,0.0,0.0,1,1,1,Temporary,80,1,0,0,1,1,13,White
16381,1,32.36,0.0,1.967,1,1,0,ByBirth,120,1,2578,2,1,1,7,White
16382,1,16.67,0.258,1.597,1,1,1,ByBirth,140,1,424,0,1,1,8,White
16383,1,29.67,1.724,1.163,1,1,1,ByBirth,0,1,0,0,0,0,13,Black
16384,0,20.13,5.0,2.436,1,1,0,ByBirth,0,1,687,0,1,1,7,White
16385,0,30.06,3.899,0.409,1,1,0,ByBirth,396,1,0,8,1,1,10,Black
16386,1,49.53,0.0,1.94,1,1,1,ByBirth,80,1,121,0,1,1,7,White
16387,1,20.15,1.248,4.247,1,1,0,ByOtherMeans,211,1,0,0,1,1,7,Black
16388,1,27.11,3.131,0.534,1,1,0,ByBirth,0,1,0,0,1,0,4,White
16389,1,48.45,0.856,0.982,0,1,0,ByBirth,370,1,0,0,1,0,0,Other
16390,1,26.29,2.013,1.185,1,1,0,ByBirth,360,1,0,0,0,0,4,White
16391,0,13.75,8.004,3.609,1,0,1,ByBirth,711,1,0,1,0,1,2,White
16392,1,34.09,2.44,2.864,1,1,1,ByBirth,0,1,4003,1,1,0,4,White
16393,1,19.95,5.632,13.296,0,0,1,ByBirth,96,1,0,4,0,1,4,White
16394,1,18.33,0.241,3.135,1,1,0,ByBirth,0,1,1112,0,1,1,8,Black
16395,1,16.58,2.913,0.0,1,1,1,ByBirth,260,1,0,2,1,1,4,White
16396,1,46.11,11.878,7.293,1,0,1,ByBirth,290,1,704,0,1,0,10,White
16397,0,21.85,1.789,1.44,1,1,1,ByBirth,40,1,3139,0,0,1,9,White
16398,1,25.69,8.238,0.0,1,1,0,ByBirth,232,1,2008,0,1,1,4,Other
16399,0,20.16,5.22,0.0,1,1,0,ByBirth,92,1,34,9,0,1,7,Other
16400,1,43.7,3.05,11.991,1,0,0,ByBirth,195,1,4135,7,1,0,0,Black
